TIME,SEGMENT_NO,DURATION,BYTES,CRF,QUALITY_INDEX,RESOLUTION,BITRATE,CURRENT_THROUGHPUT,VMAF,REBUF,BUFFER_STATE,DELAY,REWARD,BITRATE_LIST
39336.81145310402,26,7582.321435213089,1053269,40,3,"(1920, 1080)",1107.595449187182,1433520.0,78.14472323333335,0.0,41798.20522124267,839.0685864166528,15.434015062685091,"[193.57464264720264, 293.56086696370267, 576.8078481435952, 1107.595449187182]"
46919.13288831711,27,1511.277049779892,158222,40,3,"(1920, 1080)",824.6806891537253,2150280.0,78.03646467982458,0.0,43138.02443698833,157.45478434632258,5.178823981014496,"[159.53945225257155, 232.58286706088083, 435.9723442015861, 824.6806891537253]"
48430.409938097,28,1000.0,146964,38,3,"(1920, 1080)",1174.5362891745363,2150280.0,79.98882717391305,0.0,43985.41686495473,151.9436293731147,7.847508072017542,"[249.36638424936638, 336.9666963369667, 632.6706966326707, 1174.5362891745363]"
49430.409938097,29,2695.686101913452,409333,40,3,"(1920, 1080)",1211.6255467211897,2150280.0,84.4185909,0.0,46405.506676261946,280.38173731107725,6.488188636876004,"[207.6498971585113, 316.9034851406166, 622.5145715233971, 1211.6255467211897]"
52126.09604001045,30,1000.0,167228,40,3,"(1920, 1080)",1336.486177336486,2150280.0,77.0012770740741,0.0,47251.26513487518,161.86351251195683,11.590359233333338,"[238.62513623862512, 354.621024354621, 694.4888166944887, 1336.486177336486]"
53126.09604001045,31,1000.0,339178,32,3,"(1920, 1080)",2710.7105787107107,2150280.0,75.65646333333332,0.0,47991.7321237656,246.03859668704098,15.260555012592596,"[565.5858485655858, 825.166008825166, 1460.553985460554, 2710.7105787107107]"
54126.09604001045,32,1000.0,187900,37,3,"(1920, 1080)",1501.6968015016967,2150280.0,96.60113786666668,0.0,48821.25727950182,171.98312484151393,11.236668126666665,"[295.04865629504866, 420.60297642060294, 783.0721447830722, 1501.6968015016967]"
55126.09604001045,33,3529.0782153606415,948995,38,3,"(1920, 1080)",2146.5193801298888,2150280.0,89.6705241,0.0,51798.31843183849,544.5637336826636,16.73312603176101,"[388.94728955262707, 586.9144186809241, 1118.7134387184149, 2146.5193801298888]"
58655.174255371094,34,1000.0,315055,37,3,"(1920, 1080)",2517.9195625179195,2150280.0,89.73602366981133,0.0,52586.631558861875,234.22960828602004,12.653162389999991,"[485.64187248564184, 728.2789927282789, 1327.2873853272872, 2517.9195625179195]"
59655.174255371094,35,1000.0,537762,31,3,"(1920, 1080)",4297.793908297794,2150280.0,94.36702466666665,0.0,53235.30395269611,343.2518849442374,15.775725633018872,"[931.8672009318672, 1391.3033053913032, 2276.561162276561, 4297.793908297794]"
60655.174255371094,36,3126.8597841262817,1109771,33,3,"(1920, 1080)",2830.624236801245,2150280.0,99.58221333333334,0.0,55724.92180027252,623.2687836002755,14.664063260992918,"[572.3453436506645, 858.4045120788657, 1481.92585932593, 2830.624236801245]"
63782.034039497375,37,3093.895435333252,689284,39,3,"(1920, 1080)",1777.0186809783627,2150280.0,98.50127621276597,0.0,58391.62815603947,417.4268026783293,21.39994320967743,"[329.5385296588608, 493.6813247900569, 934.7031020240063, 1777.0186809783627]"
66875.92947483063,38,1000.0,306710,38,3,"(1920, 1080)",2451.226322451226,2150280.0,86.36454024731182,0.0,59141.05846257976,230.14446099063719,18.42296711276598,"[460.3232164603232, 686.1531606861531, 1282.5801372825802, 2451.226322451226]"
67875.92947483063,39,1000.0,175085,39,3,"(1920, 1080)",1399.279321399279,2150280.0,90.15661819999998,0.0,59969.322814632025,165.70976803021,9.64153326397848,"[247.63212024763212, 361.37426436137423, 730.0212487300212, 1399.279321399279]"
68875.92947483063,40,1000.0,207590,40,3,"(1920, 1080)",1659.0592816590593,2150280.0,83.44601396666668,0.0,59792.804089887046,181.6220164228306,14.985268316666641,"[292.8988082928988, 444.7867684447868, 862.8962408628962, 1659.0592816590593]"
69875.92947483063,41,4262.152224779129,667994,40,3,"(1920, 1080)",1251.236145315151,1433520.0,80.34269976666668,0.0,59593.363238213155,467.4803411975074,7.74975215807293,"[221.42021260903343, 329.61752195887647, 646.7057119536738, 1251.236145315151]"
74138.08169960976,42,2963.357150554657,863650,38,3,"(1920, 1080)",2326.6151137715196,2182860.0,81.3925236171875,0.0,59540.62224461212,496.47437909801585,13.117871749176036,"[456.17712069762086, 670.140044099681, 1243.6029196844327, 2326.6151137715196]"
77101.43885016441,43,1000.0,242719,40,3,"(1920, 1080)",1939.8102499398103,2150280.0,93.58690287640451,0.0,59859.2905355558,198.8187976498532,6.441985967187513,"[338.54112033854113, 515.3481365153481, 1008.2387530082387, 1939.8102499398103]"
78101.43885016441,44,1000.0,196259,40,3,"(1920, 1080)",1568.501929568502,2150280.0,79.90107529999999,0.0,59677.342715893035,176.0751255895193,19.296506509737846,"[286.0097042860097, 424.1034724241035, 822.9042728229043, 1568.501929568502]"
79101.43885016441,45,1000.0,356262,33,3,"(1920, 1080)",2847.245906847246,2867040.0,78.58079273333333,0.0,59959.34725282004,210.8013252619243,14.156185930000003,"[587.5558565875558, 866.4846488664847, 1527.8466255278465, 2847.245906847246]"
80101.43885016441,46,1000.0,1080246,21,3,"(1920, 1080)",8633.326040633327,2867040.0,95.24382243333334,0.0,59510.34274741191,476.6115061637016,17.01731696666667,"[1485.656857485657, 2945.547506945548, 4443.072484443072, 8633.326040633327]"
81101.43885016441,47,1000.0,210896,38,3,"(1920, 1080)",1685.4808336854808,2899620.0,99.79232706666667,0.0,59865.40152548905,156.56030427217507,17.72061145,"[290.95675229095673, 438.79276843879273, 866.9721608669722, 1685.4808336854808]"
82101.43885016441,48,2671.6551184654236,660585,39,3,"(1920, 1080)",1955.3313849135477,3616380.0,85.04642196666667,0.0,59774.82898655275,272.278640955582,21.8850636962963,"[359.2788404793275, 541.653300418137, 1028.7094068419653, 1955.3313849135477]"
84773.09396862984,49,1000.0,224947,40,3,"(1920, 1080)",1797.7764257977763,4084364.0,85.81452674074075,0.0,59640.616004122334,137.97385242585472,10.47892645000001,"[320.83084832083085, 489.1983124891983, 925.081992925082, 1797.7764257977763]"
85773.09396862984,50,1000.0,307344,36,3,"(1920, 1080)",2456.293250456293,2150280.0,79.13499103333332,0.0,59906.925742753105,230.45482448797367,10.992762865925929,"[469.13839246913835, 701.0982007010982, 1305.677017305677, 2456.293250456293]"
86773.09396862984,51,2239.45951461792,414812,40,3,"(1920, 1080)",1462.5780542069056,2150280.0,90.9570259,0.0,59877.9501393823,271.77240080718116,5.534569445098022,"[253.77181198588235, 388.12553549328845, 754.8454429741516, 1462.5780542069056]"
89012.55348324776,52,6087.058305740356,6305788,20,3,"(1920, 1080)",8261.616159300216,3583800.0,77.2008431764706,0.0,59601.01881812021,2153.633933068956,15.753761095245924,"[1336.2860061715273, 2783.4826319752724, 4138.576041752305, 8261.616159300216]"
95099.61178898811,53,1000.0,650545,26,3,"(1920, 1080)",5199.1556451991555,2867040.0,99.74910614207654,0.0,59807.549083001664,318.84710730450774,17.08005218235294,"[1073.8051210738051, 1670.28004967028, 2651.8574906518575, 5199.1556451991555]"
