,TIME,SEGMENT_PROGRESSIVE,DURATION,BYTES,QUALITY_INDEX,RESOLUTION,BITRATE,VMAF,REBUF,BUFFER_STATE,DELAY,REWARD
0,114.76463975472663,0,4.972,425215,1,854x480,684.1753821399839,101.8596832804698,0.11476463975472663,4.972,114.76463975472663,90.38321930499713
1,219.9516811446091,1,4.972,308069,0,640x360,495.68624296057925,94.09142906228189,0.10518704138988247,9.944,105.18704138988247,77.32312378235406
2,326.34595809913134,2,4.972,322835,0,640x360,519.444891391794,91.37836474637584,0.10639427695452222,14.916,106.39427695452223,78.5562626213934
3,429.7333469596321,3,3.938,286057,0,640x360,581.1213814118842,74.08500188165256,0.0,18.7506126111395,103.38738886050078,72.34797560420971
4,551.8902810424119,4,4.872,515632,1,854x480,846.6863711001643,96.61513769753424,0.0,23.500455677056717,122.15693408277977,92.54376310617135
5,674.9172815533981,5,3.938,526274,1,854x480,1069.119349923819,77.3631052979661,0.0,27.315428676545732,123.0270005109862,76.62144468965406
6,797.0422483392949,6,2.636,515241,1,854x480,1563.7056145675265,53.994092414936716,0.0,29.829303709759834,122.12496678589679,50.6418325522463
7,979.7928257537047,7,4.772,1256768,2,1280x720,2106.9036043587594,112.55476682083918,0.0,34.41855313234543,182.7505774144098,100.14214859653184
8,1328.8189678078693,8,7.508,3290526,3,1920x1080,3506.154501864678,179.73982594493336,0.0,41.57752699029126,349.0261420541646,178.3267191076373
9,1647.4220541645377,9,6.307,2918414,3,1920x1080,3701.809418106865,152.9065954864815,0.0,47.56592390393459,318.60308635666837,151.68989115420638
10,1929.8986818397345,10,4.672,2523946,3,1920x1080,4321.825342465753,113.52174803657142,0.0,51.95544727625939,282.4766276751969,113.30427240694179
11,2425.569577999052,11,7.508,5479062,4,1920x1080,5838.105487480021,186.58750301764442,0.0,58.96777638010008,495.67089615931724,184.373479957327
12,3166.2621526789953,12,6.474,4581295,3,1920x1080,5661.161569354341,160.67374169311856,0.0,59.514214881759635,427.5614983404457,160.5396829052606
13,3592.605637029672,13,6.073,3577522,3,1920x1080,4712.691585707229,149.94858539850276,0.0,59.74060867775404,346.60620400558923,149.43943748868062
14,5573.5573309079955,14,4.605,3645339,4,1920x1080,6332.83648208469,115.05535271195652,0.0,59.605001470987425,1240.6072067666175,113.8799436046146
15,5999.38866496335,15,4.305,2983513,3,1920x1080,5544.275029036005,106.73494633924417,0.0,59.5272580475156,382.7434234718235,105.96844816937563
16,6572.722463437339,16,4.438,3288202,3,1920x1080,5927.358269490762,110.8809936881579,0.0,59.66013510357037,305.12294394522894,110.11619428150172
17,7017.544992607246,17,2.036,1261990,3,1920x1080,4958.703339882121,49.68972867114754,0.0,59.5678292662498,128.30583732057417,47.37418125712066
18,8026.0115384463925,18,2.737,2060577,3,1920x1080,6022.877603215199,67.73167417475611,0.0,59.66885433925489,135.97492699490664,66.3671947985066
19,8514.067068514474,19,1.836,876317,3,1920x1080,3818.374727668845,44.53099661454546,0.0,59.90707238364297,97.78195561192138,42.561682335166296
20,9099.44558385166,20,4.839,3437681,4,1920x1080,5683.2915891713155,120.37610583713793,0.0,59.60851991320245,137.5524704405148,117.88858379325079
21,9771.127112619299,21,1.335,1059136,4,1920x1080,6346.882397003746,33.345719695312496,0.0,59.79159217126696,151.92774193548388,32.93839480738146
22,10344.59355442221,22,3.704,2531402,3,1920x1080,5467.390928725702,91.65149119243245,0.0,59.67873584378159,316.8563274853801,90.71491487486489
23,10741.457129057198,23,5.139,3380784,3,1920x1080,5262.944541739638,125.68757261274352,0.0,59.70760911362286,110.12673015873017,124.5422538816098
24,11809.113646762327,24,5.639,4688335,4,1920x1080,6651.299875864515,140.4609963077811,0.0,59.66614927700842,180.45983661443685,138.65597628126915
25,12098.907100621556,25,2.336,1856454,4,1920x1080,6357.719178082192,58.4,0.0,59.760850890624155,241.2983863842701,58.035393727810664
26,12859.428796830513,26,2.436,870138,3,1920x1080,2857.5960591133003,57.27485675589041,0.0,59.55083757625716,146.01331436699857,51.322240591506855
27,13330.907895941109,27,6.741,4710506,4,1920x1080,5590.275626761609,167.50396567503708,0.0,59.82335221762284,468.4853586343191,162.15721470867334
28,14197.676010283092,28,2.536,1954496,4,1920x1080,6165.602523659306,63.12502669210527,0.0,59.637465030689995,221.88718693284937,62.9528733361907
29,15209.298098286024,29,2.536,1991955,3,1920x1080,6283.769716088327,63.19562325947369,0.0,59.950094450393095,223.3705802968961,63.084272206842115
30,15945.05360599206,30,3.804,2618466,3,1920x1080,5506.763406940064,93.82141169947369,0.0,59.99034245039309,263.75200000000007,92.79930529596491
31,16742.03922959389,31,5.74,4379098,3,1920x1080,6103.272473867595,141.1643263380814,0.0,59.7778513924452,452.49105794790006,140.88114637990105
32,17457.943662524707,32,4.105,1989783,3,1920x1080,3877.7744214372715,98.18056522601627,0.0,59.65714645880676,225.70493363844395,95.47745985685387
33,18140.98811937226,33,5.773,4512071,4,1920x1080,6252.653386454183,141.49993815140172,0.0,59.543723980029164,386.42247877758916,139.12661632471813
34,19230.578214119465,34,4.805,3513596,4,1920x1080,5849.899687825183,119.51883306649306,0.0,59.91223992169055,436.4840583386176,118.06601584507366
35,19775.218987370157,35,5.473,1627769,3,1920x1080,2379.3444180522565,129.3708442479573,0.0,59.6494725532695,235.76736842105262,124.42750906164294
