,TIME,SEGMENT_PROGRESSIVE,DURATION,BYTES,QUALITY_INDEX,RESOLUTION,BITRATE,VMAF,REBUF,BUFFER_STATE,DELAY,REWARD
0,98.62461102959548,0,4.939,11304,1,854x480,18.309779307552137,116.95077897714529,0.09862461102959548,4.939,98.62461102959548,107.08831787418575
1,937.1787882749638,1,7.541,460396,0,640x360,488.41904256729873,154.699720206969,0.8385541772453684,12.48,838.5541772453684,58.18607621539077
2,3329.070669969471,2,7.408,1403177,1,854x480,1515.3099352051834,168.03039197333334,0.0,17.496108118305493,2391.891881694507,159.35917271079646
3,4200.224506966394,3,4.038,480182,1,854x480,951.3263992075284,91.17631233669421,0.0,20.66295428130857,871.1538369969231,90.76544759840219
4,5214.262590045109,4,5.439,566904,1,854x480,833.8356315499173,122.00074972964725,0.0,25.087916198229856,1014.0380830787155,121.4053879444219
5,7250.213930089503,5,6.64,1264851,1,854x480,1523.9168674698797,149.60507339698492,0.0,29.69196485818546,2035.9513400443936,149.2044620158461
6,10078.52189593868,6,2.603,1788699,3,1920x1080,5497.346139070303,65.02872266461539,0.0,29.46665689233628,2828.3079658491774,55.22337470172401
7,14296.215432250588,7,4.572,2546919,3,1920x1080,4456.5511811023625,113.13941982569344,0.0,29.820963356024375,4217.693536311907,112.19515294192028
8,20841.34561330944,8,4.205,3600987,3,1920x1080,6850.867063020213,105.0974301344246,0.0,27.48083317496552,6545.130181058851,104.10827519814839
9,23340.156358464374,9,1.869,1627763,3,1920x1080,6967.417870518994,46.379069042812496,0.0,26.85102242981059,2498.8107451549317,45.66493965789186
10,24592.774257550656,10,1.569,789125,3,1920x1080,4023.5818992989166,39.0762536256383,0.0,27.16740453072431,1252.617899086283,38.71511163855622
11,29317.71077655589,11,4.472,2727993,3,1920x1080,4880.1305903398925,111.40488745313434,0.0,26.914468011719073,4724.936519005233,111.37908441089871
12,33558.2455291228,12,4.038,2452761,3,1920x1080,4859.35809806835,100.71771304884298,0.0,26.711933259152165,4240.53475256691,100.59440389132479
13,37844.621060972495,13,3.738,2582599,3,1920x1080,5527.231674692349,93.4367889234375,0.0,26.163557727302475,4286.375531849688,93.22082498527338
14,42481.794917751016,14,5.339,2708919,3,1920x1080,4059.065742648436,132.4373006980469,0.0,26.86538387052395,4637.173856778524,131.67398931411833
15,49568.52379781452,15,4.972,3830497,3,1920x1080,6163.309734513274,123.8308304842282,0.0,24.750654990460447,7086.728880063505,123.43083137558726
16,55566.090555160314,16,6.64,3565360,3,1920x1080,4295.614457831326,164.69795897989948,0.0,25.393088233114657,5997.5667573457895,164.29104624845704
17,59931.93524224506,17,6.374,2433953,3,1280x720,3054.851584562284,158.3282246900785,0.0,27.40124354602991,4365.844687084748,158.1850771323948
18,63190.80828359645,18,4.405,1851841,3,1280x720,3363.1618615209986,109.03375911107955,0.0,28.547370504678522,3258.8730413513886,108.68406247733371
19,70471.33010694588,19,7.441,4176220,3,1920x1080,4489.955651122161,182.74249836507846,0.0,28.70784868132909,7280.521823349431,181.96886084673358
20,74997.62074466683,20,3.871,2815918,3,1920x1080,5819.515370705244,96.65219360954742,0.0,28.052558043608144,4526.290637720946,95.01454383414924
21,78945.23445956438,21,3.637,2519544,3,1920x1080,5542.026945284575,90.63345240761467,0.0,27.7419443287106,3947.6137148975467,90.43970504839288
22,87252.55343542426,22,4.205,2435816,3,1920x1080,4634.132699167658,104.92829610714284,0.0,23.63962535285073,8307.318975859867,104.79476415432502
23,92982.01834928499,23,4.138,3625289,3,1920x1080,7008.775253745771,102.75000874524193,0.0,22.048160438989996,5729.464913860733,102.26047609547236
24,99222.97445354109,24,4.004,3020852,3,1920x1080,6035.668331668332,100.04998620283332,0.0,19.8112043347339,6240.956104256093,99.42330310068279
25,106762.54473947421,25,4.271,3093364,3,1920x1080,5794.172793256849,103.59627897029297,0.0,16.542634048800785,7539.570285933118,100.66921538175131
26,108343.50228571362,26,2.603,859434,3,1280x720,2641.3645793315404,63.62208298942307,0.0,17.56467650256137,1580.957546239417,62.87773633677886
27,112584.4550853132,27,6.54,2511837,3,1280x720,3072.5834862385323,161.74279134107144,0.0,19.86372370296179,4240.952799599578,160.58485592898353
28,115936.74895053942,28,5.272,1791995,3,1280x720,2719.264036418816,128.08404856797472,0.0,21.78342983773557,3352.293865226221,126.33940740613025
29,119361.03866539177,29,4.972,1976433,3,1280x720,3180.1013676588896,122.84468592295305,0.0,23.33114012288322,3424.28971485235,121.1961071892006
30,122890.6400508903,30,3.204,2132752,3,1920x1080,5325.223470661673,79.367392884375,0.0,23.00553873738468,3529.60138549854,79.11120072414012
31,129003.1444611526,31,4.939,3582952,3,1920x1080,5803.526219882568,122.57177929042231,0.0,21.832034327122383,6112.504410262295,122.38866454380067
32,130719.17573262613,32,6.107,972710,3,1920x1080,1274.2230227607663,149.2747041603825,0.0,26.223003055648853,1716.0312714735308,147.7790585906734
33,135494.89764125706,33,4.772,2828519,3,1920x1080,4741.859178541492,117.28115442636366,0.0,26.219281147017906,4775.721908630947,116.74625070554892
