File,Method,Average Duration(s),Average Size(MB),Average Buffer State(s),Average VMAF Score,Average VMAF Smoothness,Average Bitrate(bps),Stall Ratio(%),Stall Time(s),Switch Ratio(%),Total Size(MB)
oboe_trace_1.txt.csv,Segue,1.59,0.20,16.92,91.74883528817072,2.89,1077.0756364030306,3.15,12.15,0.16,25.46
lab_trace_16.txt.csv,Segue,1.59,0.85,52.82,98.01665830472923,1.18,4866.92076930658,3.15,0.67,0.04,107.41
oboe_trace_4.txt.csv,Segue,1.59,0.63,33.59,96.97781135099474,1.75,3340.4105011296706,3.15,4.59,0.35,80.61
hsr_trace_16.txt.csv,Segue,1.59,0.44,28.33,95.09966826203224,2.23,2197.0522547395985,3.15,3.67,0.36,56.00
oboe_trace_16.txt.csv,Segue,1.59,0.20,17.56,91.76043526635421,2.82,1085.407193843801,3.15,8.68,0.16,25.76
lab_trace_12.txt.csv,Segue,1.59,0.83,51.56,97.95522212026313,1.21,4736.88923559878,3.15,1.01,0.07,105.40
ghent_trace_7.txt.csv,Segue,1.59,0.85,52.79,98.01665830472923,1.18,4866.92076930658,3.15,1.23,0.04,107.41
fcc18_trace_8.txt.csv,Segue,1.59,0.85,52.68,98.01665830472923,1.18,4866.92076930658,3.15,0.69,0.04,107.41
HSDPA_trace_14.txt.csv,Segue,1.59,0.20,15.60,91.79098077685673,2.80,1106.2869922728537,3.15,5.46,0.14,25.64
HSDPA_trace_7.txt.csv,Segue,1.59,0.17,4.79,91.28724307025807,2.95,923.5661721580082,28.35,46.37,0.03,20.96
ghent_trace_4.txt.csv,Segue,1.59,0.85,52.89,98.01665830472923,1.18,4866.92076930658,3.15,0.91,0.04,107.41
oboe_trace_2.txt.csv,Segue,1.59,0.47,29.59,95.66972824336335,2.33,2436.8636783157453,3.15,4.49,0.31,59.64
ghent_trace_17.txt.csv,Segue,1.59,0.84,52.55,97.95522212026313,1.21,4769.462421950487,3.15,0.72,0.06,106.17
hsr_trace_8.txt.csv,Segue,1.59,0.77,44.14,97.40208980173992,1.33,4462.800014421763,3.15,2.14,0.09,98.05
lab_trace_5.txt.csv,Segue,1.59,0.85,52.83,98.01665830472923,1.18,4866.92076930658,3.15,0.69,0.04,107.41
fcc18_trace_2.txt.csv,Segue,1.59,0.17,12.35,91.31136059247399,2.95,933.1869571915532,3.15,13.03,0.05,21.36
