,TIME,SEGMENT_PROGRESSIVE,DURATION,BYTES,QUALITY_INDEX,RESOLUTION,BITRATE,VMAF,REBUF,BUFFER_STATE,DELAY,REWARD
0,138.18199879732867,0,3.042,361959,1,854x480,951.897435897436,67.3639135169178,0.13818199879732868,3.042,138.18199879732867,53.54571363718494
1,356.8883250060961,1,7.292,862913,0,640x360,946.6955567745474,168.21229341582855,0.21870632620876748,10.334,218.70632620876748,142.6478738657933
2,546.8544711420764,2,4.417,684116,0,640x360,1239.0599954720399,103.02782447306606,0.0,14.56103385386402,189.9661461359803,101.99888762347035
3,654.7649012216549,3,4.0,173635,0,640x360,347.27,89.15195447916666,0.0,18.45312342378444,107.91043007957853,85.00273216588047
4,785.0303585301176,4,4.959,312709,0,640x360,504.4710627142569,112.35401689159661,0.0,23.28185796647598,130.26545730846271,110.87962179093135
5,927.6422449800688,5,2.209,389518,3,1920x1080,1410.6582163875057,52.45119808688679,0.0,25.348246080026026,142.61188644995116,48.100276345964005
6,1354.996295701551,6,3.75,2160942,3,1920x1080,4610.009599999999,90.96838885416668,0.0,28.670892029304547,427.3540507214822,88.91271206381026
7,1701.5914402334872,7,3.625,1618496,3,1920x1080,3571.8532413793105,86.74457833333332,0.0,31.949296884772608,346.5951445319363,85.42978562452103
8,2225.9475730455665,8,3.875,2475588,3,1920x1080,5110.891354838709,96.01310052083332,0.0,35.29994075196053,524.3561328120793,92.6209586113042
9,2692.813371673505,9,5.5,2155299,3,1920x1080,3134.9803636363636,130.15358041666667,0.0,40.33307495333259,466.8657986279388,125.70043249877811
10,3379.24003803645,10,3.75,2744981,3,1920x1080,5855.959466666667,92.841779375,0.0,43.39664828696965,686.4266663629452,88.46769743560606
11,4251.7232645330805,11,6.084,3436500,3,1920x1080,4518.737672583827,149.12235069719176,0.0,48.60816506047302,872.4832264966301,148.13342751454337
12,4923.434561034912,12,5.542,2600596,3,1920x1080,3754.018044027427,133.78358029447367,0.0,53.47845376397119,671.7112965018309,132.30105582799925
13,5651.773954719221,13,4.959,3326788,3,1920x1080,5366.86912684009,121.80501129686975,0.0,57.70911437028687,728.3393936843096,120.11513876259286
14,6706.399086928853,14,5.0,3826069,3,1920x1080,6121.7104,124.51243958333333,0.0,59.90768878154167,801.4255887452043,123.15214413515407
15,8420.793316353223,15,5.834,3655070,3,1920x1080,5012.094617757971,144.97785189982142,0.0,59.9710914385617,770.5973429799717,144.76992416172618
16,9158.774807918333,16,6.0,3676249,3,1920x1080,4901.665333333333,147.59064479166668,0.0,59.78399913600134,687.0923025603554,146.58238405753968
17,10099.031142187829,17,5.667,2392344,3,1920x1080,3377.2281630492325,137.0684748772059,0.0,59.96631556336897,484.6835726323706,135.4232381533497
18,11022.66915091508,18,3.709,2762394,3,1920x1080,5958.250741439741,92.63581792848316,0.0,59.651282939823915,524.0326235450642,89.48052350019499
19,12411.190847564485,19,5.25,3035909,3,1920x1080,4626.147047619048,130.75513125,0.0,59.616824784090305,784.4581557336091,130.47426749398073
20,13366.688322291573,20,4.084,2125022,3,1920x1080,4162.628795298727,100.07162753704081,0.0,59.73510781718466,465.7169669056454,98.46201763908162
21,14150.648977558649,21,3.084,1724158,3,1920x1080,4472.523994811932,76.00109974297297,0.0,59.882017743461844,437.0900737228158,75.43973915003309
