,TIME,SEGMENT_PROGRESSIVE,DURATION,BYTES,QUALITY_INDEX,RESOLUTION,BITRATE,VMAF,REBUF,BUFFER_STATE,DELAY,REWARD
0,2271.044452006986,0,6.625,1329830,1,854x480,1605.8324528301887,152.34451572916666,2.271044452006986,6.625,2271.044452006986,-74.75992947153193
1,4411.319552208595,1,3.709,1250461,3,1280x720,2697.138851442437,91.90652736446631,2.1402751002016096,10.334,2140.27510020161,-129.25670005093173
2,6105.585739704652,2,2.625,1017758,3,1280x720,3101.7386666666666,64.63183260416666,0.0,11.264733812503943,1694.2661874960568,64.00112286990588
3,8360.294915873257,3,5.792,1415380,2,1280x720,1954.9447513812156,137.75291881093526,0.0,14.802024636335336,2254.7091761686056,134.39954797046477
4,9329.990015156649,4,2.834,579046,2,1280x720,1634.5688073394494,69.10333078235294,0.0,16.666329537051944,969.6950992833914,66.70186788772746
5,10568.011357149024,5,2.125,750167,3,1920x1080,2824.1581176470586,50.82180343750001,0.0,17.553308195059568,1238.0213419923755,48.95168049632355
6,13847.512415231642,6,4.917,1954552,3,1920x1080,3180.0724018710594,118.03799067896186,0.0,19.190807136976954,3279.501058082618,117.67816431305958
7,16378.989937808004,7,6.334,1444967,2,1280x720,1825.0293653299655,150.41736819901317,0.0,22.99332961440059,2531.477522576362,149.38341473558768
8,17948.58865824346,8,2.209,803912,2,1280x720,2911.406066093255,55.136572375424535,0.0,23.632730893965135,1569.598720435455,50.28713890720209
9,18770.554876968654,9,2.25,400427,2,1280x720,1423.7404444444444,52.3940975,0.0,25.06076467523994,821.9662187251938,45.6992821750524
10,20543.076198720883,10,4.084,913426,2,1280x720,1789.2771792360431,96.57966959785713,0.0,27.37224335348771,1772.5213217522269,95.13151967722222
11,21557.16137681576,11,2.084,583698,1,854x480,2240.68330134357,48.97787915760001,0.0,28.442158175392837,1014.0851780948759,48.39211261474288
12,23021.30594825057,12,2.667,931474,2,1280x720,2794.072740907387,64.20271204429687,0.0,29.645013603958024,1464.1445714348126,61.918126081796885
13,25644.40936129864,13,6.875,1711407,2,1280x720,1991.4554181818182,164.3655671875,0.0,33.896910190909956,2623.1034130480703,163.70441107954548
14,28736.266778485664,14,6.5,1726331,2,1280x720,2124.715076923077,156.45303052083332,0.0,37.30505277372293,3091.8574171870255,155.80511796255826
15,31789.56357367105,15,3.959,1678115,2,1280x720,3390.987623137156,98.28300055568421,0.0,38.21075597853754,3053.2967951853857,95.26095446324157
16,35208.231685153056,16,6.5,2044589,2,1280x720,2516.417230769231,159.81923229166668,0.0,41.29208786705554,3418.668111482004,158.86869498127533
17,37264.79350993436,17,3.375,1213610,2,1280x720,2876.705185185185,83.735705625,0.0,42.61052604227424,2056.5618247813027,82.84368464209402
18,39640.37690491843,18,4.375,1414631,2,1280x720,2586.7538285714286,105.7430065625,0.0,44.60994264729017,2375.5833949840676,103.18000907043651
19,40706.93198740816,19,1.584,607955,3,1920x1080,3070.4797979797977,38.32203338526317,0.0,45.12738756480043,1066.5550824897366,38.22854209203007
20,43972.399125258926,20,4.084,1785252,3,1920x1080,3497.0656219392754,98.77063110163265,0.0,45.94592042694967,3265.4671378507637,98.73692931860363
21,45435.3985151752,21,1.959,745017,2,1280x720,3042.43797856049,48.79225260095744,0.0,46.441921037033396,1462.999389916271,45.90450665219497
22,49326.5038755275,22,7.0,2095369,2,1280x720,2394.707428571429,173.12233520833334,0.0,49.5508156766811,3891.1053603523046,172.4225281541287
23,51685.050784620114,23,5.042,1266244,2,1280x720,2009.1138437128125,120.67182121227272,0.0,52.23426876758848,2358.5469090926103,117.47806979452379
24,52749.157655974836,24,2.125,596198,2,1280x720,2244.510117647059,52.39025447916667,0.0,53.29516189623376,1064.1068713547177,49.5066021440508
25,55364.646154370916,25,3.792,1575906,2,1280x720,3324.6962025316457,94.26443052527472,0.0,54.47167339783768,2615.488498396079,93.44632683641456
26,56354.006043703754,26,1.292,565203,2,1280x720,3499.708978328173,31.596239160322575,0.0,54.77431350850484,989.3598893328405,29.982359734587
27,60888.151318927354,27,5.834,2528275,2,1280x720,3466.952348303051,144.83410255653573,0.0,56.07416823328124,4534.145275223599,143.35181221321773
28,62210.6657515628,28,1.542,690479,2,1280x720,3582.2516212710766,38.51790889621622,0.0,56.29365380064579,1322.5144326354498,37.90461851590734
29,62919.779929012395,29,1.334,376144,1,854x480,2255.736131934033,31.97453167203125,0.0,56.9185396231962,709.1141774495943,27.93343426493664
30,64810.67185415312,30,2.625,1098791,2,1280x720,3348.696380952381,65.45636499999999,0.0,57.652647698055475,1890.8919251407272,61.588989806547616
31,68508.54768126256,31,5.209,2147965,2,1280x720,3298.851986945671,126.58495277941996,0.0,59.16377187094603,3697.8758271094384,124.04672191846757
32,74663.57324371049,32,6.667,2272036,2,1280x720,2726.306884655767,163.2537626966875,0.0,59.6757463084981,4155.025562447936,162.51120396668745
33,79651.638801407,33,5.042,2240928,2,1280x720,3555.617612058707,125.49063906157023,0.0,59.72968075080159,3488.065557696506,123.88176046859503
34,80921.0035459993,34,3.042,728572,2,1280x720,1916.0341880341882,72.57569971315068,0.0,59.56281777920894,1208.8629715926506,68.45101867839466
35,88731.63898161214,35,5.334,2189012,3,1920x1080,3283.1076115485566,126.43711828945311,0.0,57.0861823435961,7810.635435612847,125.82154719998393
36,92547.88157674961,36,6.292,1476928,2,1280x720,1877.8486967577876,149.19277487589403,0.0,59.56193974845863,2316.242595137469,149.1627508661672
37,95750.26448870215,37,3.625,1178113,2,1280x720,2599.9735172413793,86.921868125,0.0,59.9845568365061,2202.3829119525267,85.85409333623545
38,99503.95945348112,38,3.459,1067072,2,1280x720,2467.9317721884936,85.28250078993976,0.0,59.689861871727125,2753.6949647789784,82.57529666862692
39,104149.06933087282,39,4.792,1237700,2,1280x720,2066.277128547579,115.62401816295653,0.0,59.83675199433542,3145.109877391703,113.51723400266319
40,106297.66827469139,40,2.5,696222,1,854x480,2227.9103999999998,59.79109833333334,0.0,59.666736301362725,1670.015692972693,58.94265018840581
41,108194.5339701779,41,1.917,497248,2,1280x720,2075.109024517475,45.92828603494566,0.0,59.6868706058762,896.8656954865216,45.760374020452915
42,111098.98710434992,42,3.625,1378463,2,1280x720,3042.1252413793104,90.16850770833332,0.0,59.967368511956394,2344.502093919809,86.50589268834334
43,114800.65742877082,43,3.542,1161883,2,1280x720,2624.2416713721063,86.7789447864706,0.0,59.80769818753549,2201.6703244209034,85.28259806571337
44,120538.20720739404,44,5.667,2212917,2,1280x720,3123.9343568025415,139.51271937700366,0.0,59.737148408912276,3737.5497786232168,139.03888297994484
45,124996.68211861515,45,4.25,1713564,2,1280x720,3225.5322352941175,104.42900854166668,0.0,59.52867349769116,2958.474911221115,104.24136018382355
46,130791.02247836968,46,6.209,1910470,2,1280x720,2461.5493638267035,149.84322611177853,0.0,59.94333313793663,3294.3403597545307,148.090021096645
47,134003.2083096952,47,2.875,991086,2,1280x720,2757.8045217391305,70.23246489583333,0.0,59.606147306611085,1712.1858313255443,69.05065179885835
48,138696.01255808858,48,5.0,926425,3,1920x1080,1482.28,119.02546625000001,0.0,59.50183130521318,1604.3160013979102,116.53110548188408
49,142057.7100579389,49,4.709,525496,3,1920x1080,892.7517519643237,111.95902723632742,0.0,59.78422667878575,926.6046264274279,111.84082220092917
