TIME,SEGMENT_NO,DURATION,BYTES,CRF,QUALITY_INDEX,RESOLUTION,BITRATE,CURRENT_THROUGHPUT,VMAF,REBUF,BUFFER_STATE,DELAY,REWARD
134110.9368354082,71,1000.0,321688,22,3,"(1920, 1080)",2573.504,12000000.0,97.0621556,0.0,59565.56057565539,108.21824561403508,13.594797199999991
135110.9368354082,72,1000.0,198336,27,3,"(1920, 1080)",1586.688,15375000.0,97.10057579999999,0.0,59980.29687211642,93.57884467265725,14.0575659
136110.9368354082,73,1000.0,229101,24,3,"(1920, 1080)",1832.808,10750000.0,96.0091794,0.0,59878.86406711335,102.43339045287638,14.057363399999986
137110.9368354082,74,3848.121613264084,2430998,15,3,"(1920, 1080)",5018.834580645162,12875000.0,96.0864248,0.0,59974.99362878441,278.753030148186,14.077257270526314
140959.0584486723,75,1000.0,261231,22,3,"(1920, 1080)",2089.848,5750000.0,97.79695868421052,0.0,59848.661152509645,127.82260869565218,13.223307559999995
141959.0584486723,76,1332.9415321350098,1059724,15,3,"(1920, 1080)",6358.345589586396,5875000.0,96.38658339999999,0.0,59885.845101987754,269.87216125419934,14.911437588721807
143291.9999808073,77,1000.0,686529,15,3,"(1920, 1080)",5492.232,7250000.0,99.48522242857143,0.0,59711.21850458517,179.67753176043556,14.490771059999998
144291.9999808073,78,1000.0,528280,15,3,"(1920, 1080)",4226.24,8000000.0,98.549049,0.0,59562.27930192153,149.51052631578946,16.058170728571433
145291.9999808073,79,3906.366854906082,1614754,15,3,"(1920, 1080)",3298.2206554705826,7625000.0,96.8541034,0.0,59654.29956687031,302.91685936151856,15.622081921052626
149198.3668357134,80,1000.0,292964,20,3,"(1920, 1080)",2343.712,6625000.0,95.85393415789474,0.0,59518.12144258327,126.5484011916584,13.654211400000001
150198.3668357134,81,1249.237298965454,760946,15,3,"(1920, 1080)",4870.0544,5500000.0,96.399784,0.0,59522.849381543914,225.63559808612442,14.462627184210529
151447.60413467884,82,1876.561999320984,833774,20,3,"(1920, 1080)",3480.0995686783363,2875000.0,98.41336766666667,0.0,59535.95953295278,385.2719450800916,14.202906719999998
153324.16613399982,83,1000.0,681129,15,3,"(1920, 1080)",5449.032,5625000.0,98.0714752,0.0,59825.79194397518,207.46273684210527,14.68852586666668
154324.16613399982,84,1000.0,635139,15,3,"(1920, 1080)",5081.112,5625000.0,97.44968359999999,0.0,59612.41492519088,198.8564210526316,14.392100299999989
155324.16613399982,85,2608.6602210998535,560189,21,3,"(1920, 1080)",1707.2426666666668,6125000.0,97.35874980000001,0.0,59541.79400279361,178.96012623049864,14.508097638461528
157932.82635509968,86,3389.256000518799,713623,22,3,"(1920, 1080)",1670.9219833246846,5750000.0,95.88317192307692,0.0,59702.85390205758,210.64036613272313,14.298976152941187
161322.08235561848,87,3066.2061870098114,2106189,15,3,"(1920, 1080)",5464.70718537375,6375000.0,96.11954729411765,0.0,59742.022860876335,486.09288465973293,14.25300820769231
164388.2885426283,88,2122.7657198905945,661056,20,3,"(1920, 1080)",2488.681411764706,5625000.0,98.06887566666667,0.0,59678.06672429805,203.70638596491227,13.530635579679139
166511.05426251888,89,1101.4478504657745,153611,23,3,"(1920, 1080)",1092.344888888889,6500000.0,96.90431718181817,0.0,59679.30070933257,104.87627530364372,14.611217250000003
167612.50211298466,90,1000.0,649986,15,3,"(1920, 1080)",5199.888,4250000.0,96.91531683333334,0.0,59961.961219904384,240.98724458204336,13.550661201818194
168612.50211298466,91,1000.0,555398,18,3,"(1920, 1080)",4443.184,4375000.0,97.06848820000002,0.0,59733.70474602275,213.6295939849624,14.148288396666665
169612.50211298466,92,1000.0,372676,15,3,"(1920, 1080)",2981.408,4750000.0,98.0663668,0.0,59566.33153230635,162.58747922437675,13.829396099999997
170612.50211298466,93,1000.0,289304,15,3,"(1920, 1080)",2314.432,3875000.0,97.5604082,0.0,59896.91502530835,158.58852292020373,14.070127399999997
171612.50211298466,94,1057.1932792663574,279176,15,3,"(1920, 1080)",2061.6080189563136,1750000.0,97.9924788,0.0,59717.848765303286,247.92541353383461,14.008045579999994
172669.69539225101,95,1000.0,173032,23,3,"(1920, 1080)",1384.256,4750000.0,97.94014399999999,0.0,59601.92220520413,118.34504155124654,14.3093237
173669.69539225101,96,1000.0,370891,15,3,"(1920, 1080)",2967.128,2875000.0,97.3663102,0.0,59883.84714764057,215.79533180778034,14.177717399999992
174669.69539225101,97,1000.0,322710,19,3,"(1920, 1080)",2581.68,1625000.0,97.5248532,0.0,59614.17354987351,289.04291497975714,14.398508100000003
175669.69539225101,98,2679.887890815735,1057252,22,3,"(1920, 1080)",3122.9601382104784,3750000.0,98.5585652,0.0,59927.09949530776,376.7724912280701,14.493447972307688
178349.58328306675,99,1000.0,123458,30,3,"(1920, 1080)",987.664,3125000.0,98.74322215384615,0.0,59814.11117862288,121.58585263157894,16.330978800000004
179349.58328306675,100,3465.75528383255,2535511,15,3,"(1920, 1080)",5795.453714285714,2250000.0,94.4551728,0.0,59575.383183980004,1187.9427424637279,14.82756806696832
182815.3385668993,101,1000.0,248026,27,3,"(1920, 1080)",1984.208,14625000.0,99.50315047058822,0.0,59973.544355321596,97.85162393162393,14.060973279999997
183815.3385668993,102,1000.0,791143,16,3,"(1920, 1080)",6329.144,14625000.0,97.5108176,0.0,59842.39529659209,136.94236617183986,14.932031670588223
184815.3385668993,103,1000.0,593846,15,3,"(1920, 1080)",4750.768,14625000.0,99.1422376,0.0,59721.29101497843,122.74195231668915,14.031930599999995
185815.3385668993,104,1000.0,407280,24,3,"(1920, 1080)",3258.24,10500000.0,96.957774,0.0,59594.27186157529,120.83007518796992,14.672461599999998
186815.3385668993,105,1000.0,977312,15,3,"(1920, 1080)",7818.496,54125000.0,98.939552,0.0,59997.32234081213,99.00691868238727,14.69251276
187815.3385668993,106,2617.890775203705,1482767,15,3,"(1920, 1080)",4518.9089523809525,69875000.0,98.9804836,0.0,59504.77009329903,102.3371358629131,15.374654153846166
190433.229342103,107,1881.467491388321,615404,16,3,"(1920, 1080)",2568.6423358882894,101625000.0,97.12979569230768,0.0,59797.46338745911,86.37435359616754,15.8240688
192314.69683349133,108,1000.0,602106,21,3,"(1920, 1080)",4816.848,108500000.0,96.3128296,0.0,59704.89963259063,85.84143584768373,14.588109830769232
193314.69683349133,109,2655.731648206711,2306839,15,3,"(1920, 1080)",6920.516134935483,112625000.0,98.835149,0.0,59755.41347161385,101.56050236579239,14.601779409230769
195970.42848169804,110,5709.947764873505,2011840,19,3,"(1920, 1080)",2799.0817391304345,146250000.0,98.72177061538461,0.0,59871.8410179172,94.48017993702204,14.841188464285715
201680.37624657154,111,1000.0,459262,15,3,"(1920, 1080)",3674.096,177500000.0,97.98792107142857,0.0,59781.199628720904,82.72357005189029,15.187248715384612
202680.37624657154,112,1000.0,408241,16,3,"(1920, 1080)",3265.928,153750000.0,97.0690438,0.0,59704.759964607794,82.79497475395807,14.550176271428569
203680.37624657154,113,2698.334515094757,1214437,15,3,"(1920, 1080)",3587.260503047446,151250000.0,96.87548960000001,0.0,59809.91879505652,88.45193214441062,13.752774235384612
206378.7107616663,114,1383.9541971683502,539693,20,3,"(1920, 1080)",3047.6774005464945,165000000.0,97.43279769230769,0.0,59611.90157341928,83.44301754385965,14.261899468571434
207762.66495883465,115,1000.0,484847,15,3,"(1920, 1080)",3878.776,141250000.0,98.24908071428572,0.0,59525.35456322997,83.61320540288776,14.477825790769227
208762.66495883465,116,1000.0,609366,20,3,"(1920, 1080)",4874.928,168750000.0,98.70184259999999,0.0,59945.74691991758,83.8011134502924,14.668629408571425
209762.66495883465,117,1000.0,457825,22,3,"(1920, 1080)",3662.6,178750000.0,99.1558958,0.0,59866.14007975881,82.69606183290394,14.689184260000001
210762.66495883465,118,1576.0599076747894,1800379,15,3,"(1920, 1080)",9096.653704558674,161250000.0,99.2656142,0.0,59841.90656091752,91.75278008975928,14.794341095000004
212338.72486650944,119,7672.036498785019,2115500,23,3,"(1920, 1080)",2195.5460408884774,150000000.0,99.516551125,0.0,59918.866297178436,93.4238134040585,15.230984118918933
220010.76136529446,120,1000.0,518157,15,3,"(1920, 1080)",4145.256,85250000.0,98.06926016216214,0.0,59829.709303945674,86.39798734372589,15.941089325000007
221010.76136529446,121,1000.0,314175,17,3,"(1920, 1080)",2513.4,75000000.0,97.1509236,0.0,59744.73924577824,84.40947368421052,15.08971066216214
222010.76136529446,122,1000.0,214217,18,3,"(1920, 1080)",1713.736,75750000.0,95.959099,0.0,59666.23436001407,82.97678652075734,14.272109700000001
223010.76136529446,123,2125.1027286052704,941870,16,3,"(1920, 1080)",3477.673311127183,70000000.0,95.7576278,0.0,59699.15352416046,94.16345864661655,13.40275263636363
225135.86409389973,124,1962.6686871051788,1535027,15,3,"(1920, 1080)",6140.108,60000000.0,95.11269272727273,0.0,59552.35106597085,106.93029824561404,14.514621559999998
227098.5327810049,125,2951.4894485473633,585225,26,3,"(1920, 1080)",1582.580460009066,35250000.0,98.4839739,0.0,59906.85455309687,97.47592385218366,13.740438967272738
230050.02222955227,126,1000.0,268605,20,3,"(1920, 1080)",2148.84,21250000.0,97.08618040000002,0.0,59814.106408528765,93.30551083591331,16.147972999999993
231050.02222955227,127,1000.0,438618,15,3,"(1920, 1080)",3508.944,17125000.0,94.6720018,0.0,59702.52334060858,106.96076834421821,14.58678860000002
232050.02222955227,128,3366.043359041214,1711125,15,3,"(1920, 1080)",4056.0,15250000.0,94.9987836,0.0,59878.85649869866,198.11044003451252,13.894273090588225
235416.06558859348,129,1000.0,450697,15,3,"(1920, 1080)",3605.576,13625000.0,97.26912211764704,0.0,59766.71300228595,114.81966199903428,13.6947034
236416.06558859348,130,5393.48840713501,858012,24,3,"(1920, 1080)",1267.2176450942989,14500000.0,96.9909696,0.0,59510.82303017076,142.2876225045372,14.014721444570121
241809.5539957285,131,2002.7816593647003,1116641,23,3,"(1920, 1080)",4375.408918300584,93875000.0,96.50880134615385,0.0,59914.08070353229,92.52102880370033,13.565364400000007
243812.3356550932,132,1583.1398665904999,1965808,15,3,"(1920, 1080)",9932.505670001194,85500000.0,96.85121039999999,0.0,59901.29505034879,104.20200677131425,14.872017565384608
245395.4755216837,133,1000.0,850476,15,3,"(1920, 1080)",6803.808,90125000.0,99.20482949999999,0.0,59818.69359043054,89.93329148113001,14.141844880000004
246395.4755216837,134,1000.0,322370,24,3,"(1920, 1080)",2578.96,93750000.0,98.0449432,0.0,59737.514909190286,83.61959298245614,15.87872569999999
247395.4755216837,135,1000.0,1153995,15,3,"(1920, 1080)",9231.96,88375000.0,96.6522076,0.0,59642.79820946054,93.74519466984293,14.78588628
248395.4755216837,136,1000.0,849319,15,3,"(1920, 1080)",6794.552,80000000.0,99.317301,0.0,59560.127329199335,91.17525,14.078300160000008
249395.4755216837,137,1000.0,699435,15,3,"(1920, 1080)",5595.48,87500000.0,97.90586820000001,0.0,59963.4204924805,88.41425563909775,15.4721999
250395.4755216837,138,1692.9119527339935,930432,16,3,"(1920, 1080)",4357.145825784551,93500000.0,97.6902022,0.0,59569.09660732542,90.47488882634394,14.040205246666664
252088.3874744177,139,1000.0,411624,21,3,"(1920, 1080)",3292.992,86125000.0,98.05132011111111,0.0,59988.80594060808,85.03092506302039,14.757099539999997
253088.3874744177,140,1000.0,825200,16,3,"(1920, 1080)",6601.6,86125000.0,99.2101996,0.0,59905.18363187313,90.08570773814071,14.055899111111103
254088.3874744177,141,2240.7788932323456,836399,18,3,"(1920, 1080)",2973.863111111111,25625000.0,97.99084200000001,0.0,59540.815969511605,114.35785365853658,15.604927281818178
256329.16636765003,142,1000.0,403747,19,3,"(1920, 1080)",3229.976,107875000.0,97.21054463636364,0.0,59948.75018007471,83.93971580167104,14.174877000000016
257329.16636765003,143,6970.506072044373,4646420,15,3,"(1920, 1080)",5310.194285714286,107875000.0,97.63193,0.0,59800.66691518189,124.55970984130315,14.120542971657752
264299.6724396944,144,1000.0,634495,15,3,"(1920, 1080)",5075.96,151250000.0,98.06932905882353,0.0,59715.62605987031,84.41579817311874,14.193895699999999
265299.6724396944,145,4736.932724714279,2848350,15,3,"(1920, 1080)",4797.221052631579,158750000.0,96.8760686,0.0,59854.70196930035,98.88669705760464,14.703473710997443
270036.6051644087,146,1909.917950630188,1978813,15,3,"(1920, 1080)",8259.391954888355,202500000.0,96.73171069565217,0.0,59681.564371767476,90.28622742040287,14.587747579999998
271946.5231150389,147,1000.0,1105310,15,3,"(1920, 1080)",8842.48,201250000.0,98.7922574,0.0,59598.3168629499,85.78128800261524,14.376344450434782
272946.5231150389,148,1000.0,1013557,15,3,"(1920, 1080)",8108.456,213750000.0,98.4158592,0.0,59513.84821894472,84.99135487842413,14.6982249
273946.5231150389,149,1040.6459271907806,490598,19,3,"(1920, 1080)",3767.7914343067414,186250000.0,98.188065,0.0,59966.07400772221,82.7727191805016,15.443835000000007
274987.16904222965,150,1000.0,621816,15,3,"(1920, 1080)",4974.528,197500000.0,95.94404839999999,0.0,59876.01728918012,83.31414257161892,15.62274029999999
275987.16904222965,151,9859.922170639038,6660774,15,3,"(1920, 1080)",5396.0700759493675,181250000.0,95.13064940000001,0.0,59628.2329909065,118.6832609800363,13.971563959999994
285847.0912128687,152,2743.1550323963165,772779,15,3,"(1920, 1080)",2248.084363636364,166250000.0,97.60994799999999,0.0,59786.353896896064,84.89294182825485,12.921361650000016
288590.246245265,153,6241.123586893082,2950255,15,3,"(1920, 1080)",3776.3264,177500000.0,94.41857549999999,0.0,59936.47773504414,97.49595255744997,14.430717583333319
294831.3698321581,154,1000.0,555851,20,3,"(1920, 1080)",4446.808,193750000.0,96.35846083333334,0.0,59848.82447373123,83.01990356536503,14.40313573
295831.3698321581,155,1000.0,82968,32,3,"(1920, 1080)",663.744,195000000.0,98.0749888,0.0,59762.50498198872,80.44787044534414,14.225193633333333
296831.3698321581,156,8837.197482585907,8369574,15,3,"(1920, 1080)",7544.404732394367,138750000.0,94.26653440000001,0.0,59958.74925182952,143.49605689900426,14.758931276744185
305668.567314744,157,3535.642385482788,2010703,16,3,"(1920, 1080)",4541.822819593146,117375000.0,96.63211504651163,0.0,59903.41829322359,98.03219998878987,13.736222089411768
309204.2097002268,158,1000.0,252087,23,3,"(1920, 1080)",2016.696,109875000.0,96.93812588235295,0.0,59828.69713408898,82.41506017603736,14.001969246511635
310204.2097002268,159,2266.563504934311,1443338,16,3,"(1920, 1080)",5038.5610125729445,122500000.0,95.26029159999999,0.0,59993.93994015612,92.40247475832439,13.993766448128344
312470.7732051611,160,1128.1350255012512,936170,18,3,"(1920, 1080)",6419.449594442974,153750000.0,97.81263172727273,0.0,59537.855359632464,86.40937954642705,15.064824140000002
313598.90823066235,161,1000.0,1166977,15,3,"(1920, 1080)",9335.816,137500000.0,99.31808883333333,0.0,59950.343164556296,88.93379521531101,14.68918870727273
314598.90823066235,162,2713.230162858963,2484951,15,3,"(1920, 1080)",7228.948363636363,137500000.0,99.11741980000001,0.0,59573.450250991285,99.02354832535886,14.72147134523809
317312.1383935213,163,1338.3392095565796,1311749,15,3,"(1920, 1080)",7631.9941818181815,135000000.0,99.4221337142857,0.0,59823.98860331253,90.22806237816764,14.597369728571437
318650.4776030779,164,2898.0332911014557,1332810,22,3,"(1920, 1080)",3655.707010776342,131250000.0,99.04010014285714,0.0,59640.10001617011,90.6892030075188,15.062699642857133
321548.51089417934,165,1419.7600781917572,383751,25,3,"(1920, 1080)",2105.148824034017,119000000.0,98.71886814285715,0.0,59980.956492799065,83.39452454666078,15.321521714285716
322968.2709723711,166,1000.0,685372,15,3,"(1920, 1080)",5482.976,118875000.0,97.43715685714285,0.0,59890.32742811493,86.06893131883336,14.71676684285714
323968.2709723711,167,1000.0,536178,18,3,"(1920, 1080)",4289.424,118375000.0,98.00420260000001,0.0,59798.0300653574,84.76788084254989,13.761908657142854
